Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
0.39606601,386611.70354282,338.48167495,752.16704004,0.07432484,-1.54718786,0.53028000
0.39739957,386611.60595257,158.75649505,809.22719042,-0.07602618,-1.56978594,0.45931554
0.39873312,386594.21294465,-22.62334414,857.82574435,-0.22562873,-1.57588338,0.38352971
0.40006668,386559.70181192,-203.75088047,897.45235233,-0.37290471,-1.56540919,0.30371439
0.40140023,386508.43050724,-382.72107232,927.69047406,-0.51629907,-1.53846771,0.22070463
0.40273379,386440.93402517,-557.65096968,948.22184816,-0.65429649,-1.49533778,0.13536984
0.40406734,386357.91888245,-726.69968075,958.82992374,-0.78543765,-1.43647000,0.04860455
0.40540090,386260.25575247,-888.08791548,959.40221396,-0.90833496,-1.36248214,-0.03868101
0.40673446,386148.97032901,-1040.11689136,949.93154272,-1.02168755,-1.27415268,-0.12557068
0.40806801,386025.23251557,-1181.18639298,930.51616875,-1.12429533,-1.17241258,-0.21115210
0.40940157,385890.34405623,-1309.81178620,901.35878393,-1.21507195,-1.05833536,-0.29452647
0.41073512,385745.72474158,-1424.63979839,862.76439513,-1.29305652,-0.93312567,-0.37481816
0.41206868,385592.89734075,-1524.46289147,815.13711230,-1.35742400,-0.79810629,-0.45118408
0.41340223,385433.47142409,-1608.23206858,758.97587722,-1.40749407,-0.65470396,-0.52282269
0.41473579,385269.12625512,-1675.06797550,694.86918036,-1.44273838,-0.50443399,-0.58898250
0.41606934,385101.59293937,-1724.27017492,623.48882344,-1.46278619,-0.34888396,-0.64897013
0.41740290,384932.63602725,-1755.32449575,545.58279771,-1.46742819,-0.18969663,-0.70215763
0.41873646,384764.03477277,-1767.90837835,461.96735590,-1.45661865,-0.02855230,-0.74798909
0.42007001,384597.56425352,-1761.89416365,373.51836646,-1.43047571,0.13284922,-0.78598650
0.42140357,384434.97655830,-1737.35029286,281.16204458,-1.38927989,0.29280682,-0.81575469
0.42273712,384277.98224625,-1694.54041322,185.86516286,-1.33347086,0.44963622,-0.83698543
0.42407068,384128.23227827,-1633.92040332,88.62484775,-1.26364250,0.60168784,-0.84946049
0.42540423,383987.30061373,-1556.13336010,-9.54192632,-1.18053631,0.74736434,-0.85305385
0.42673779,383856.66765836,-1462.00260623,-107.60903222,-1.08503323,0.88513742,-0.84773278
0.42807135,383737.70473659,-1352.52280365,-204.55195955,-0.97814405,1.01356383,-0.83355800
0.42940490,383631.65975176,-1228.84927303,-299.35854357,-0.86099843,1.13130048,-0.81068286
0.43073846,383539.64417979,-1092.28564401,-391.03954047,-0.73483271,1.23711832,-0.77935150
0.43207201,383462.62153117,-944.26997108,-478.63893768,-0.60097668,1.32991500,-0.73989608
0.43340557,383401.39739319,-786.35947220,-561.24389300,-0.46083939,1.40872617,-0.69273311
0.43473912,383356.61115399,-620.21405370,-637.99419937,-0.31589417,1.47273519,-0.63835891
0.43607268,383328.72948286,-447.57880242,-708.09118033,-0.16766312,1.52128134,-0.57734426
0.43740623,383318.04163182,-270.26562970,-770.80592511,-0.01770112,1.55386633,-0.51032833
0.43873979,383324.65659372,-90.13426370,-825.48678338,0.13242046,1.57015910,-0.43801186
0.44007335,383348.50214364,90.92721265,-871.56604384,0.28113010,1.56999888,-0.36114987
0.44140690,383389.32576016,271.02207466,-908.56573434,0.42687240,1.55339651,-0.28054370
0.44274046,383446.69741450,448.26471791,-936.10248569,0.56812419,1.52053395,-0.19703272
0.44407401,383520.01418748,620.80026737,-953.89141595,0.70341016,1.47176213,-0.11148566
0.44540757,383608.50666508,786.82383485,-961.74899722,0.83131802,1.40759703,-0.02479161
0.44674112,383711.24703839,944.59923179,-959.59488168,0.95051295,1.32871411,0.06214904
0.44807468,383827.15882500,1092.47694920,-947.45266942,1.05975127,1.23594119,0.14843385
0.44940823,383955.02810666,1228.91122743,-925.44961530,1.15789305,1.13024978,0.23316754
0.45074179,384093.51617065,1352.47604442,-893.81527773,1.24391384,1.01274502,0.31547109
0.45207535,384241.17342290,1461.87986675,-852.87912680,1.31691505,0.88465425,0.39449071
0.45340890,384396.45443538,1555.97901454,-803.06713438,1.37613317,0.74731441,0.46940650
0.45474246,384557.73397407,1633.78951104,-744.89738306,1.42094761,0.60215833,0.53944085
0.45607601,384723.32384968,1694.49729507,-678.97473514,1.45088712,0.45070012,0.60386631
0.45740957,384891.49042115,1737.46669791,-605.98461657,1.46563468,0.29451960,0.66201308
0.45874312,385060.47257916,1762.24709362,-526.68597442,1.46503094,0.13524621,0.71327587
0.46007668,385228.50002910,1768.57765873,-441.90347877,1.44907599,-0.02545767,0.75712012
0.46141024,385393.81169117,1756.39018441,-352.51904341,1.41792959,-0.18591382,0.79308759
0.46274379,385554.67403251,1725.80991349,-259.46274992,1.37190978,-0.34444539,0.82080116
0.46407735,385709.39914580,1677.15438285,-163.70326310,1.31148986,-0.49939422,0.83996881
0.46541090,385856.36239073,1610.93028109,-66.23783355,1.23729383,-0.64913797,0.85038682
0.46674446,385994.01941610,1527.82834148,31.91801400,1.15009023,-0.79210706,0.85194201
0.46807801,386120.92238716,1428.71631845,129.74100249,1.05078447,-0.92680101,0.84461313
0.46941157,386235.73524612,1314.63010741,226.21072846,0.94040975,-1.05180422,0.82847132
0.47074512,386337.24784577,1186.76309455,320.32028342,0.82011660,-1.16580095,0.80367952
0.47207868,386424.38880116,1046.45383502,411.08676099,0.69116111,-1.26758931,0.77049110
0.47341224,386496.23692189,895.17218322,497.56154057,0.55489204,-1.35609412,0.72924735
0.47474579,386552.03109403,734.50400922,578.84023866,0.41273688,-1.43037855,0.68037422
0.47607935,386591.17850355,566.13465890,654.07222265,0.26618698,-1.48965430,0.62437799
0.47741290,386613.26110108,391.83132342,722.46958340,0.11678194,-1.53329027,0.56184023
0.47874646,386618.04023532,213.42450331,783.31547058,-0.03390656,-1.56081967,0.49341178
0.48008001,386605.45939114,32.78875888,835.97169687,-0.18429142,-1.57194523,0.41980606
0.48141357,386575.64500025,-148.17704755,879.88552903,-0.33278695,-1.56654280,0.34179168
0.48274712,386528.90530120,-327.56980801,914.59558664,-0.47782579,-1.54466296,0.26018438
0.48408068,386465.72725906,-503.50230688,939.73678424,-0.61787571,-1.50653080,0.17583845
0.48541424,386386.77156601,-674.12322235,955.04425736,-0.75145605,-1.45254377,0.08963773
0.48674779,386292.86577566,-837.63677328,960.35622915,-0.87715367,-1.38326767,0.00248620
0.48808135,386184.99563672,-992.32179513,955.61578094,-0.99363819,-1.29943078,-0.08470157
0.48941490,386064.29472042,-1136.55003603,940.87150752,-1.09967638,-1.20191620,-0.17101026
0.49074846,385932.03244849,-1268.80346951,916.27704522,-1.19414546,-1.09175246,-0.25553349
0.49208201,385789.60065419,-1387.69043449,882.08947889,-1.27604527,-0.97010253,-0.33738356
0.49341557,385638.49881958,-1491.96042210,838.66664173,-1.34450908,-0.83825141,-0.41570091
0.49474912,385480.31815300,-1580.51734869,786.46333917,-1.39881284,-0.69759223,-0.48966334
0.49608268,385316.72467977,-1652.43116699,726.02653611,-1.43838305,-0.54961137,-0.55849474
0.49741624,385149.44153350,-1706.94769147,657.98956215,-1.46280281,-0.39587237,-0.62147342
0.49874979,384980.23064206,-1743.49652924,583.06539767,-1.47181620,-0.23799913,-0.67793970
0.50008335,384810.87401017,-1761.69703519,502.03911617,-1.46533093,-0.07765847,-0.72730294
0.50141690,384643.15480357,-1761.36222707,415.75956562,-1.44341912,0.08345778,-0.76904775
0.50275046,384478.83844181,-1742.50062533,325.13038163,-1.40631638,0.24365091,-0.80273933
0.50408401,384319.65390542,-1705.31600027,231.10043056,-1.35441902,0.40123345,-0.82802802
0.50541757,384167.27545953,-1650.20503817,134.65378812,-1.28827959,0.55454717,-0.84465283
0.50675113,384023.30499096,-1577.75295616,36.79936222,-1.20860075,0.70198062,-0.85244406
0.50808468,383889.25514643,-1488.72712239,-61.43972695,-1.11622747,0.84198621,-0.85132489
0.50941824,383766.53345119,-1384.06875620,-159.03689550,-1.01213783,0.97309643,-0.84131203
0.51075179,383656.42757313,-1264.88280627,-254.97285788,-0.89743239,1.09393922,-0.82251532
0.51208535,383560.09188618,-1132.42612135,-348.24628842,-0.77332226,1.20325219,-0.79513636
0.51341890,383478.53546889,-988.09404779,-437.88426993,-0.64111613,1.29989572,-0.75946621
0.51475246,383412.61166013,-833.40560190,-522.95242071,-0.50220628,1.38286458,-0.71588210
0.51608601,383363.00927367,-669.98738073,-602.56459517,-0.35805377,1.45129816,-0.66484332
0.51741957,383330.24555773,-499.55638511,-675.89205899,-0.21017298,1.50448912,-0.60688625
0.51875313,383314.66096342,-323.90194007,-742.17204621,-0.06011573,1.54189042,-0.54261859
0.52008668,383316.41577020,-144.86690408,-800.71561225,0.09054506,1.56312060,-0.47271291
0.52142024,383335.48859308,35.67163470,-850.91470593,0.24023168,1.56796739,-0.39789957
0.52275379,383371.67678093,215.82197448,-892.24839075,0.38737810,1.55638956,-0.31895905
0.52408735,383424.59869191,393.69752539,-924.28815647,0.53044608,1.52851695,-0.23671383
0.52542090,383493.69781752,567.43644285,-946.70226984,0.66794108,1.48464882,-0.15201987
0.52675446,383578.24870453,735.22096930,-959.25912498,0.79842757,1.42525048,-0.06575774
0.52808801,383677.36461059,895.29628925,-961.82956228,0.92054377,1.35094821,0.02117637
0.52942157,383790.00680924,1045.98870905,-954.38813658,1.03301555,1.26252261,0.10787988
0.53075513,383914.99544783,1185.72297968,-937.01332406,1.13466942,1.16090041,0.19345302
0.53208868,384051.02184434,1313.03859146,-909.88666885,1.22444452,1.04714484,0.27700800
0.53342224,384196.66209869,1426.60487838,-873.29087929,1.30140343,0.92244459,0.35767807
0.53475579,384350.39187937,1525.23478382,-827.60689475,1.36474175,0.78810162,0.43462632
0.53608935,384510.60223781,1607.89715019,-773.30995234,1.41379634,0.64551780,0.50705421
0.53742290,384675.61629124,1673.72741163,-710.96469367,1.44805214,0.49618052,0.57420970
0.53875646,384843.70660846,1722.03658145,-641.21935921,1.46714754,0.34164753,0.63539493
0.54009002,385013.11312457,1752.31844491,-564.79912790,1.47087820,0.18353098,0.68997339
0.54142357,385182.06140661,1764.25488156,-482.49866656,1.45919930,0.02348091,0.73737645
0.54275713,385348.78108718,1757.71926234,-395.17396240,1.43222620,-0.13683163,0.77710924
0.54409068,385511.52428134,1732.77788119,-303.73351791,1.39023350,-0.29573176,0.80875586
0.54542424,385668.58380107,1689.68940318,-209.12899521,1.33365248,-0.45155800,0.83198372
0.54675779,385818.31098204,1628.90232681,-112.34540135,1.26306690,-0.60267951,0.84654710
0.54809135,385959.13294048,1551.05048054,-14.39091261,1.17920732,-0.74751294,0.85228992
0.54942490,386089.56908135,1456.94659047,83.71356112,1.08294382,-0.88453900,0.84914747
0.55075846,386208.24668567,1347.57397786,180.94496630,0.97527729,-1.01231834,0.83714730
0.55209202,386313.91541158,1224.07646259,276.28874265,0.85732928,-1.12950679,0.81640920
0.55342557,386405.46055419,1087.74656915,368.74939765,0.73033065,-1.23486959,0.78714412
0.55475913,386481.91491931,940.01214915,457.36090893,0.59560888,-1.32729456,0.74965225
0.55609268,386542.46918021,782.42155251,541.19684553,0.45457441,-1.40580411,0.70432008
0.55742624,386586.48060002,616.62749591,619.38010082,0.30870599,-1.46956587,0.65161658
0.55875979,386613.48001973,444.36979249,691.09213253,0.15953525,-1.51790177,0.59208850
0.56009335,386623.17702803,267.45712063,755.58161012,0.00863057,-1.55029562,0.52635477
0.56142690,386615.46324971,87.74802199,812.17237465,-0.14241941,-1.56639889,0.45510017
0.56276046,386590.41370744,-92.86867122,860.27062287,-0.29202267,-1.56603484,0.37906824
0.56409402,386548.28623495,-272.49377113,899.37123560,-0.43860079,-1.54920068,0.29905349
0.56542757,386489.51893854,-449.23781747,929.06317832,-0.58060577,-1.51606795,0.21589312
0.56676113,386414.72572820,-621.24109173,949.03391263,-0.71653672,-1.46698096,0.13045815
0.56809468,386324.68995946,-786.69334422,959.07276710,-0.84495590,-1.40245336,0.04364422
0.56942824,386220.35625034,-943.85301811,959.07322818,-0.96450432,-1.32316285,-0.04363792
0.57076179,386102.82055764,-1091.06575884,949.03412312,-1.07391639,-1.22994407,-0.13047212
0.57209535,385973.31861783,-1226.78200474,929.05967991,-1.17203356,-1.12377980,-0.21594660
0.57342890,385833.21287672,-1349.57346469,899.35846181,-1.25781690,-1.00579042,-0.29916367
0.57476246,385683.97804921,-1458.14830031,860.24118638,-1.33035832,-0.87722200,-0.37924938
0.57609602,385527.18546729,-1551.36484576,812.11745271,-1.38889031,-0.73943287,-0.45536282
0.57742957,385364.48638733,-1628.24371342,755.49141159,-1.43279427,-0.59387903,-0.52670510
0.57876313,385197.59444077,-1687.97815427,690.95642705,-1.46160705,-0.44209848,-0.59252790
0.58009668,385028.26742085,-1729.94255910,619.18878728,-1.47502590,-0.28569467,-0.65214140
0.58143024,384858.28860605,-1753.69901162,540.94053554,-1.47291157,-0.12631924,-0.70492162
0.58276379,384689.44782513,-1759.00182289,457.03149956,-1.45528967,0.03434571,-0.75031695
0.58409735,384523.52247116,-1745.80000396,368.34060842,-1.42235023,0.19460565,-0.78785399
0.58543091,384362.25867157,-1714.23765246,275.79659188,-1.37444542,0.35277178,-0.81714244
0.58676446,384207.35281827,-1664.65225730,180.36816519,-1.31208558,0.50717896,-0.83787911
0.58809802,384060.43365744,-1597.57094377,83.05380596,-1.23593349,0.65620348,-0.84985100
0.58943157,383923.04512990,-1513.70470939,-15.12876505,-1.14679707,0.79828018,-0.85293736
0.59076513,383796.63014514,-1413.94071728,-113.15328599,-1.04562055,0.93191896,-0.84711076
0.59209868,383682.51545830,-1299.33274030,-209.99572366,-0.93347410,1.05572040,-0.83243725
0.59343224,383581.89780900,-1171.08986277,-304.64499636,-0.81154235,1.16839033,-0.80907538
0.59476579,383495.83146201,-1030.56357083,-396.11353652,-0.68111157,1.26875321,-0.77727436
0.59609935,383425.21727866,-879.23337217,-483.44758234,-0.54355592,1.35576423,-0.73737124
0.59743291,383370.79342415,-718.69110709,-565.73709219,-0.40032286,1.42851998,-0.68978718
0.59876646,383333.12780494,-550.62411861,-642.12517900,-0.25291772,1.48626749,-0.63502286
0.60010002,383312.61230304,-376.79746599,-711.81696997,-0.10288794,1.52841182,-0.57365309
0.60143357,383309.45886419,-199.03536889,-774.08780113,0.04819325,1.55452183,-0.50632068
0.60276713,383323.69746677,-19.20208011,-828.29066691,0.19874321,1.56433429,-0.43372964
0.60410068,383355.17598967,160.81761449,-873.86284982,0.34718639,1.55775626,-0.35663778
0.60543424,383403.56196727,339.13806612,-910.33166811,0.49197059,1.53486565,-0.27584879
0.60676779,383468.34621074,513.89240136,-937.31928438,0.63158304,1.49591013,-0.19220389
0.60810135,383548.84824732,683.25192901,-954.54653241,0.76456587,1.44130418,-0.10657314
0.60943491,383644.22351992,845.44511865,-961.83572478,0.88953116,1.37162463,-0.01984646
0.61076846,383753.47226491,998.77596129,-959.11241887,1.00517504,1.28760442,0.06707546
0.61210202,383875.44997729,1141.64152764,-946.40612403,1.11029105,1.19012489,0.15329042
0.61343557,384008.87935084,1272.54855125,-923.84994816,1.20378242,1.08020658,0.23790387
0.61476913,384152.36357371,1390.12887000,-891.67918674,1.28467328,0.95899869,0.32003807
0.61610268,384304.40084121,1493.15357620,-850.22887274,1.35211857,0.82776715,0.39884097
0.61743624,384463.39994235,1580.54573204,-799.93031018,1.40541274,0.68788169,0.47349493
0.61876979,384627.69676121,1651.39152800,-741.30662900,1.44399693,0.54080178,0.54322502
0.62010335,384795.57153068,1704.94976917,-674.96740285,1.46746482,0.38806168,0.60730693
0.62143691,384965.26666462,1740.65959814,-601.60238504,1.47556685,0.23125479,0.66507440
0.62277046,385135.00499226,1758.14637115,-521.97442189,1.46821294,0.07201731,0.71592601
0.62410402,385303.00821182,1757.22563068,-436.91161460,1.44547359,-0.08798852,0.75933144
0.62543757,385467.51537893,1737.90512584,-347.29880450,1.40757938,-0.24709142,0.79483697
0.62677113,385626.80124397,1700.38486027,-254.06846650,1.35491884,-0.40362834,0.82207022
0.62810468,385779.19425204,1645.05515651,-158.19109920,1.28803473,-0.55596158,0.84074413
0.62943824,385923.09402269,1572.49275408,-60.66520749,1.20761873,-0.70249579,0.85066006
0.63077180,386056.98812824,1483.45496934,37.49302326,1.11450460,-0.84169455,0.85171005
0.63210535,386179.46799753,1378.87197291,135.26025731,1.00965983,-0.97209647,0.84387809
0.63343891,386289.24377569,1259.83725157,231.61663663,0.89417590,-1.09233055,0.82724053
0.63477246,386385.15798374,1127.59634854,325.55639833,0.76925719,-1.20113070,0.80196552
0.63610602,386466.19782736,983.53398702,416.09837151,0.63620863,-1.29734925,0.76831145
0.63743957,386531.50602263,829.15970670,502.29624466,0.49642234,-1.37996924,0.72662453
0.63877313,386580.39001373,666.09215325,583.24849432,0.35136313,-1.44811545,0.67733537
0.64010668,386612.32948129,496.04218277,658.10787051,0.20255328,-1.50106396,0.62095464
0.64144024,386626.98204823,320.79495145,726.09033501,0.05155658,-1.53825016,0.55806798
0.64277380,386624.18711865,142.19117904,786.48335713,-0.10003816,-1.55927511,0.48932994
0.64410735,386603.96779400,-37.89221955,838.65347329,-0.25063390,-1.56391008,0.41545725
0.64544091,386566.53084297,-217.56192739,882.05302878,-0.39864238,-1.55209939,0.33722136
0.64677446,386512.26471147,-394.92823268,916.22602326,-0.54250108,-1.52396130,0.25544039
0.64810802,386441.73559163,-568.12503356,940.81299612,-0.68068994,-1.47978706,0.17097050
0.64944157,386355.68158093,-735.32962313,955.55489284,-0.81174771,-1.42003805,0.08469687
0.65077513,386255.00499321,-894.78203899,960.29586988,-0.93428772,-1.34534108,-0.00247571
0.65210868,386140.76289645,-1044.80376369,954.98500195,-1.04701279,-1.25648184,-0.08963246
0.65344224,386014.15598047,-1183.81557153,939.67687322,-1.14872933,-1.15439664,-0.17585833
0.65477580,385876.51586998,-1310.35432266,914.53104149,-1.23836020,-1.04016244,-0.26024783
0.65610935,385729.29102310,-1423.08852099,879.81038177,-1.31495634,-0.91498533,-0.34191467
0.65744291,385574.03136623,-1520.83246168,835.87832437,-1.37770707,-0.78018763,-0.42000122
0.65877646,385412.37183562,-1602.55881488,783.19501904,-1.42594880,-0.63719365,-0.49368773
0.66011002,385246.01500462,-1667.40950500,722.31246533,-1.45917210,-0.48751441,-0.56220102
0.66144357,385076.71298911,-1714.70476992,653.86866444,-1.47702717,-0.33273131,-0.62482276
0.66277713,384906.24882912,-1743.95029982,578.58085586,-1.47932750,-0.17447918,-0.68089706
0.66411069,384736.41755189,-1754.84238309,497.23791486,-1.46605168,-0.01442868,-0.72983744
0.66544424,384569.00712357,-1747.27100398,410.69199406,-1.43734355,0.14573164,-0.77113295
0.66677780,384405.77949767,-1721.32086566,319.84950212,-1.39351037,0.30431339,-0.80435357
0.66811135,384248.45196645,-1677.27033028,225.66151832,-1.33501937,0.45964637,-0.82915459
0.66944491,384098.67901645,-1615.58829622,129.11374852,-1.26249251,0.61009633,-0.84528016
0.67077846,383958.03488327,-1536.92905098,31.21613181,-1.17669958,0.75408233,-0.85256583
0.67211202,383827.99699106,-1442.12516436,-67.00778933,-1.07854971,0.89009338,-0.85094010
