Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
-4.88106351,187125.50903946,-64376.41587107,0.00000000,-1.52141886,0.32686057,0.00000000
-4.88181364,187026.89177009,-64355.20943059,0.00000000,-1.52181678,0.32755017,0.00000000
-4.88256376,186928.24869819,-64333.95828452,0.00000000,-1.52221510,0.32824014,0.00000000
-4.88331389,186829.57979793,-64312.66240867,0.00000000,-1.52261382,0.32893049,0.00000000
-4.88406401,186730.88504347,-64291.32177882,0.00000000,-1.52301294,0.32962121,0.00000000
-4.88481414,186632.16440886,-64269.93637070,0.00000000,-1.52341246,0.33031230,0.00000000
-4.88556426,186533.41786811,-64248.50616003,0.00000000,-1.52381238,0.33100377,0.00000000
-4.88631439,186434.64539516,-64227.03112247,0.00000000,-1.52421270,0.33169562,0.00000000
-4.88706451,186335.84696389,-64205.51123366,0.00000000,-1.52461343,0.33238784,0.00000000
-4.88781464,186237.02254809,-64183.94646921,0.00000000,-1.52501456,0.33308044,0.00000000
-4.88856476,186138.17212152,-64162.33680468,0.00000000,-1.52541610,0.33377341,0.00000000
-4.88931489,186039.29565785,-64140.68221561,0.00000000,-1.52581804,0.33446677,0.00000000
-4.89006501,185940.39313069,-64118.98267749,0.00000000,-1.52622039,0.33516050,0.00000000
-4.89081514,185841.46451359,-64097.23816580,0.00000000,-1.52662315,0.33585461,0.00000000
-4.89156526,185742.50978003,-64075.44865595,0.00000000,-1.52702632,0.33654910,0.00000000
-4.89231539,185643.52890343,-64053.61412334,0.00000000,-1.52742990,0.33724397,0.00000000
-4.89306551,185544.52185713,-64031.73454333,0.00000000,-1.52783389,0.33793922,0.00000000
-4.89381564,185445.48861441,-64009.80989124,0.00000000,-1.52823830,0.33863485,0.00000000
-4.89456576,185346.42914849,-63987.84014235,0.00000000,-1.52864312,0.33933086,0.00000000
-4.89531589,185247.34343251,-63965.82527193,0.00000000,-1.52904835,0.34002726,0.00000000
-4.89606601,185148.23143955,-63943.76525519,0.00000000,-1.52945400,0.34072404,0.00000000
-4.89681614,185049.09314262,-63921.66006730,0.00000000,-1.52986007,0.34142120,0.00000000
-4.89756626,184949.92851468,-63899.50968341,0.00000000,-1.53026655,0.34211874,0.00000000
-4.89831639,184850.73752859,-63877.31407863,0.00000000,-1.53067345,0.34281667,0.00000000
-4.89906651,184751.52015717,-63855.07322804,0.00000000,-1.53108078,0.34351499,0.00000000
-4.89981664,184652.27637316,-63832.78710667,0.00000000,-1.53148852,0.34421369,0.00000000
-4.90056676,184553.00614922,-63810.45568952,0.00000000,-1.53189669,0.34491277,0.00000000
-4.90131689,184453.70945796,-63788.07895156,0.00000000,-1.53230528,0.34561224,0.00000000
-4.90206701,184354.38627192,-63765.65686772,0.00000000,-1.53271429,0.34631210,0.00000000
-4.90281714,184255.03656356,-63743.18941289,0.00000000,-1.53312373,0.34701235,0.00000000
-4.90356726,184155.66030527,-63720.67656192,0.00000000,-1.53353360,0.34771298,0.00000000
-4.90431739,184056.25746939,-63698.11828963,0.00000000,-1.53394389,0.34841401,0.00000000
-4.90506751,183956.82802817,-63675.51457082,0.00000000,-1.53435461,0.34911542,0.00000000
-4.90581764,183857.37195380,-63652.86538022,0.00000000,-1.53476576,0.34981722,0.00000000
-4.90656776,183757.88921840,-63630.17069254,0.00000000,-1.53517735,0.35051942,0.00000000
-4.90731789,183658.37979401,-63607.43048247,0.00000000,-1.53558936,0.35122200,0.00000000
-4.90806801,183558.84365261,-63584.64472462,0.00000000,-1.53600181,0.35192498,0.00000000
-4.90881814,183459.28076611,-63561.81339361,0.00000000,-1.53641469,0.35262835,0.00000000
-4.90956826,183359.69110633,-63538.93646400,0.00000000,-1.53682801,0.35333211,0.00000000
-4.91031839,183260.07464505,-63516.01391030,0.00000000,-1.53724176,0.35403626,0.00000000
-4.91106851,183160.43135396,-63493.04570702,0.00000000,-1.53765595,0.35474081,0.00000000
-4.91181864,183060.76120467,-63470.03182859,0.00000000,-1.53807058,0.35544576,0.00000000
-4.91256876,182961.06416874,-63446.97224944,0.00000000,-1.53848565,0.35615109,0.00000000
-4.91331889,182861.34021765,-63423.86694393,0.00000000,-1.53890116,0.35685683,0.00000000
-4.91406901,182761.58932279,-63400.71588641,0.00000000,-1.53931711,0.35756296,0.00000000
-4.91481914,182661.81145550,-63377.51905117,0.00000000,-1.53973350,0.35826948,0.00000000
-4.91556926,182562.00658705,-63354.27641249,0.00000000,-1.54015034,0.35897641,0.00000000
-4.91631939,182462.17468861,-63330.98794457,0.00000000,-1.54056762,0.35968373,0.00000000
-4.91706951,182362.31573131,-63307.65362162,0.00000000,-1.54098535,0.36039145,0.00000000
-4.91781964,182262.42968618,-63284.27341777,0.00000000,-1.54140352,0.36109957,0.00000000
-4.91856976,182162.51652419,-63260.84730715,0.00000000,-1.54182215,0.36180809,0.00000000
-4.91931989,182062.57621624,-63237.37526382,0.00000000,-1.54224122,0.36251701,0.00000000
-4.92007001,181962.60873314,-63213.85726181,0.00000000,-1.54266075,0.36322633,0.00000000
-4.92082014,181862.61404564,-63190.29327513,0.00000000,-1.54308072,0.36393606,0.00000000
-4.92157026,181762.59212442,-63166.68327773,0.00000000,-1.54350115,0.36464618,0.00000000
-4.92232039,181662.54294006,-63143.02724353,0.00000000,-1.54392204,0.36535671,0.00000000
-4.92307051,181562.46646309,-63119.32514641,0.00000000,-1.54434338,0.36606764,0.00000000
-4.92382064,181462.36266396,-63095.57696021,0.00000000,-1.54476518,0.36677897,0.00000000
-4.92457076,181362.23151304,-63071.78265873,0.00000000,-1.54518743,0.36749071,0.00000000
-4.92532089,181262.07298062,-63047.94221575,0.00000000,-1.54561014,0.36820286,0.00000000
-4.92607101,181161.88703692,-63024.05560497,0.00000000,-1.54603332,0.36891541,0.00000000
-4.92682114,181061.67365210,-63000.12280010,0.00000000,-1.54645695,0.36962836,0.00000000
-4.92757126,180961.43279621,-62976.14377477,0.00000000,-1.54688105,0.37034173,0.00000000
-4.92832139,180861.16443926,-62952.11850259,0.00000000,-1.54730561,0.37105550,0.00000000
-4.92907151,180760.86855115,-62928.04695713,0.00000000,-1.54773063,0.37176968,0.00000000
-4.92982164,180660.54510172,-62903.92911193,0.00000000,-1.54815612,0.37248426,0.00000000
-4.93057176,180560.19406072,-62879.76494045,0.00000000,-1.54858208,0.37319926,0.00000000
-4.93132189,180459.81539785,-62855.55441617,0.00000000,-1.54900851,0.37391467,0.00000000
-4.93207201,180359.40908271,-62831.29751247,0.00000000,-1.54943541,0.37463049,0.00000000
-4.93282214,180258.97508483,-62806.99420274,0.00000000,-1.54986277,0.37534671,0.00000000
-4.93357226,180158.51337365,-62782.64446031,0.00000000,-1.55029061,0.37606336,0.00000000
-4.93432239,180058.02391855,-62758.24825845,0.00000000,-1.55071892,0.37678041,0.00000000
-4.93507251,179957.50668882,-62733.80557043,0.00000000,-1.55114771,0.37749787,0.00000000
-4.93582264,179856.96165367,-62709.31636944,0.00000000,-1.55157697,0.37821575,0.00000000
-4.93657276,179756.38878224,-62684.78062867,0.00000000,-1.55200671,0.37893405,0.00000000
-4.93732289,179655.78804358,-62660.19832123,0.00000000,-1.55243693,0.37965276,0.00000000
-4.93807301,179555.15940668,-62635.56942022,0.00000000,-1.55286763,0.38037188,0.00000000
-4.93882314,179454.50284042,-62610.89389868,0.00000000,-1.55329880,0.38109142,0.00000000
-4.93957326,179353.81831362,-62586.17172961,0.00000000,-1.55373046,0.38181138,0.00000000
-4.94032339,179253.10579503,-62561.40288599,0.00000000,-1.55416260,0.38253176,0.00000000
-4.94107351,179152.36525329,-62536.58734074,0.00000000,-1.55459523,0.38325255,0.00000000
-4.94182364,179051.59665697,-62511.72506674,0.00000000,-1.55502834,0.38397376,0.00000000
-4.94257376,178950.79997458,-62486.81603684,0.00000000,-1.55546194,0.38469539,0.00000000
-4.94332389,178849.97517453,-62461.86022383,0.00000000,-1.55589603,0.38541744,0.00000000
-4.94407401,178749.12222514,-62436.85760048,0.00000000,-1.55633060,0.38613992,0.00000000
-4.94482414,178648.24109467,-62411.80813950,0.00000000,-1.55676567,0.38686281,0.00000000
-4.94557426,178547.33175128,-62386.71181357,0.00000000,-1.55720123,0.38758612,0.00000000
-4.94632439,178446.39416305,-62361.56859533,0.00000000,-1.55763728,0.38830986,0.00000000
-4.94707451,178345.42829800,-62336.37845737,0.00000000,-1.55807382,0.38903402,0.00000000
-4.94782464,178244.43412403,-62311.14137224,0.00000000,-1.55851086,0.38975861,0.00000000
-4.94857476,178143.41160899,-62285.85731245,0.00000000,-1.55894840,0.39048361,0.00000000
-4.94932489,178042.36072063,-62260.52625048,0.00000000,-1.55938644,0.39120905,0.00000000
-4.95007501,177941.28142661,-62235.14815874,0.00000000,-1.55982497,0.39193491,0.00000000
-4.95082514,177840.17369453,-62209.72300962,0.00000000,-1.56026401,0.39266120,0.00000000
-4.95157526,177739.03749189,-62184.25077546,0.00000000,-1.56070355,0.39338791,0.00000000
-4.95232539,177637.87278609,-62158.73142856,0.00000000,-1.56114359,0.39411505,0.00000000
-4.95307551,177536.67954449,-62133.16494118,0.00000000,-1.56158414,0.39484262,0.00000000
-4.95382564,177435.45773431,-62107.55128554,0.00000000,-1.56202519,0.39557062,0.00000000
-4.95457576,177334.20732274,-62081.89043379,0.00000000,-1.56246675,0.39629905,0.00000000
-4.95532589,177232.92827683,-62056.18235807,0.00000000,-1.56290882,0.39702791,0.00000000
-4.95607601,177131.62056360,-62030.42703047,0.00000000,-1.56335140,0.39775720,0.00000000
-4.95682614,177030.28414993,-62004.62442302,0.00000000,-1.56379449,0.39848692,0.00000000
-4.95757626,176928.91900265,-61978.77450773,0.00000000,-1.56423809,0.39921707,0.00000000
-4.95832639,176827.52508850,-61952.87725656,0.00000000,-1.56468220,0.39994766,0.00000000
-4.95907651,176726.10237412,-61926.93264141,0.00000000,-1.56512684,0.40067868,0.00000000
-4.95982664,176624.65082607,-61900.94063415,0.00000000,-1.56557198,0.40141013,0.00000000
-4.96057676,176523.17041082,-61874.90120662,0.00000000,-1.56601765,0.40214202,0.00000000
-4.96132689,176421.66109475,-61848.81433058,0.00000000,-1.56646384,0.40287435,0.00000000
-4.96207701,176320.12284417,-61822.67997779,0.00000000,-1.56691054,0.40360711,0.00000000
-4.96282714,176218.55562528,-61796.49811993,0.00000000,-1.56735777,0.40434031,0.00000000
-4.96357726,176116.95940420,-61770.26872865,0.00000000,-1.56780552,0.40507395,0.00000000
-4.96432739,176015.33414697,-61743.99177556,0.00000000,-1.56825380,0.40580802,0.00000000
-4.96507751,175913.67981952,-61717.66723222,0.00000000,-1.56870260,0.40654254,0.00000000
-4.96582764,175811.99638770,-61691.29507016,0.00000000,-1.56915193,0.40727749,0.00000000
-4.96657776,175710.28381729,-61664.87526083,0.00000000,-1.56960179,0.40801289,0.00000000
-4.96732789,175608.54207396,-61638.40777568,0.00000000,-1.57005218,0.40874872,0.00000000
-4.96807801,175506.77112329,-61611.89258608,0.00000000,-1.57050310,0.40948500,0.00000000
-4.96882814,175404.97093077,-61585.32966338,0.00000000,-1.57095456,0.41022172,0.00000000
-4.96957826,175303.14146181,-61558.71897887,0.00000000,-1.57140655,0.41095889,0.00000000
-4.97032839,175201.28268172,-61532.06050379,0.00000000,-1.57185907,0.41169649,0.00000000
-4.97107851,175099.39455571,-61505.35420935,0.00000000,-1.57231213,0.41243455,0.00000000
-4.97182864,174997.47704893,-61478.60006672,0.00000000,-1.57276574,0.41317304,0.00000000
-4.97257876,174895.53012640,-61451.79804700,0.00000000,-1.57321988,0.41391199,0.00000000
-4.97332889,174793.55375307,-61424.94812126,0.00000000,-1.57367456,0.41465138,0.00000000
-4.97407901,174691.54789380,-61398.05026053,0.00000000,-1.57412979,0.41539122,0.00000000
-4.97482914,174589.51251334,-61371.10443578,0.00000000,-1.57458556,0.41613150,0.00000000
-4.97557926,174487.44757636,-61344.11061794,0.00000000,-1.57504187,0.41687224,0.00000000
-4.97632939,174385.35304744,-61317.06877791,0.00000000,-1.57549874,0.41761342,0.00000000
-4.97707951,174283.22889105,-61289.97888651,0.00000000,-1.57595615,0.41835506,0.00000000
-4.97782964,174181.07507158,-61262.84091454,0.00000000,-1.57641411,0.41909714,0.00000000
-4.97857976,174078.89155333,-61235.65483276,0.00000000,-1.57687262,0.41983968,0.00000000
-4.97932989,173976.67830049,-61208.42061185,0.00000000,-1.57733169,0.42058267,0.00000000
-4.98008001,173874.43527717,-61181.13822248,0.00000000,-1.57779131,0.42132611,0.00000000
-4.98083014,173772.16244737,-61153.80763525,0.00000000,-1.57825149,0.42207001,0.00000000
-4.98158026,173669.85977500,-61126.42882072,0.00000000,-1.57871223,0.42281436,0.00000000
-4.98233039,173567.52722388,-61099.00174941,0.00000000,-1.57917352,0.42355917,0.00000000
-4.98308051,173465.16475774,-61071.52639178,0.00000000,-1.57963538,0.42430443,0.00000000
-4.98383064,173362.77234019,-61044.00271826,0.00000000,-1.58009779,0.42505015,0.00000000
-4.98458076,173260.34993477,-61016.43069922,0.00000000,-1.58056077,0.42579633,0.00000000
-4.98533089,173157.89750490,-60988.81030498,0.00000000,-1.58102432,0.42654297,0.00000000
-4.98608101,173055.41501393,-60961.14150582,0.00000000,-1.58148843,0.42729006,0.00000000
-4.98683114,172952.90242507,-60933.42427197,0.00000000,-1.58195311,0.42803761,0.00000000
-4.98758126,172850.35970148,-60905.65857362,0.00000000,-1.58241836,0.42878563,0.00000000
-4.98833139,172747.78680619,-60877.84438091,0.00000000,-1.58288418,0.42953411,0.00000000
-4.98908151,172645.18370215,-60849.98166391,0.00000000,-1.58335058,0.43028304,0.00000000
-4.98983164,172542.55035219,-60822.07039267,0.00000000,-1.58381754,0.43103244,0.00000000
-4.99058176,172439.88671906,-60794.11053718,0.00000000,-1.58428509,0.43178231,0.00000000
-4.99133189,172337.19276541,-60766.10206739,0.00000000,-1.58475321,0.43253263,0.00000000
-4.99208201,172234.46845377,-60738.04495319,0.00000000,-1.58522190,0.43328343,0.00000000
-4.99283214,172131.71374659,-60709.93916442,0.00000000,-1.58569118,0.43403469,0.00000000
-4.99358226,172028.92860622,-60681.78467088,0.00000000,-1.58616104,0.43478641,0.00000000
-4.99433239,171926.11299490,-60653.58144233,0.00000000,-1.58663149,0.43553860,0.00000000
-4.99508251,171823.26687476,-60625.32944846,0.00000000,-1.58710252,0.43629126,0.00000000
-4.99583264,171720.39020786,-60597.02865893,0.00000000,-1.58757413,0.43704439,0.00000000
-4.99658276,171617.48295611,-60568.67904333,0.00000000,-1.58804634,0.43779799,0.00000000
-4.99733289,171514.54508138,-60540.28057122,0.00000000,-1.58851913,0.43855206,0.00000000
-4.99808301,171411.57654538,-60511.83321211,0.00000000,-1.58899252,0.43930660,0.00000000
-4.99883314,171308.57730974,-60483.33693544,0.00000000,-1.58946649,0.44006161,0.00000000
-4.99958326,171205.54733601,-60454.79171063,0.00000000,-1.58994106,0.44081709,0.00000000
-5.00033339,171102.48658559,-60426.19750703,0.00000000,-1.59041623,0.44157305,0.00000000
-5.00108351,170999.39501981,-60397.55429393,0.00000000,-1.59089200,0.44232948,0.00000000
-5.00183364,170896.27259989,-60368.86204061,0.00000000,-1.59136836,0.44308638,0.00000000
-5.00258376,170793.11928694,-60340.12071626,0.00000000,-1.59184533,0.44384376,0.00000000
-5.00333389,170689.93504197,-60311.33029004,0.00000000,-1.59232289,0.44460162,0.00000000
-5.00408401,170586.71982587,-60282.49073105,0.00000000,-1.59280107,0.44535995,0.00000000
-5.00483414,170483.47359945,-60253.60200834,0.00000000,-1.59327984,0.44611876,0.00000000
-5.00558426,170380.19632339,-60224.66409093,0.00000000,-1.59375923,0.44687805,0.00000000
-5.00633439,170276.88795828,-60195.67694776,0.00000000,-1.59423922,0.44763782,0.00000000
-5.00708451,170173.54846460,-60166.64054773,0.00000000,-1.59471983,0.44839807,0.00000000
-5.00783464,170070.17780272,-60137.55485970,0.00000000,-1.59520104,0.44915881,0.00000000
-5.00858476,169966.77593290,-60108.41985246,0.00000000,-1.59568288,0.44992002,0.00000000
-5.00933489,169863.34281530,-60079.23549477,0.00000000,-1.59616532,0.45068171,0.00000000
-5.01008501,169759.87840997,-60050.00175532,0.00000000,-1.59664839,0.45144389,0.00000000
-5.01083514,169656.38267684,-60020.71860275,0.00000000,-1.59713207,0.45220656,0.00000000
-5.01158526,169552.85557576,-59991.38600567,0.00000000,-1.59761637,0.45296970,0.00000000
-5.01233539,169449.29706643,-59962.00393261,0.00000000,-1.59810130,0.45373334,0.00000000
-5.01308551,169345.70710847,-59932.57235206,0.00000000,-1.59858685,0.45449746,0.00000000
-5.01383564,169242.08566139,-59903.09123246,0.00000000,-1.59907302,0.45526207,0.00000000
-5.01458576,169138.43268458,-59873.56054220,0.00000000,-1.59955982,0.45602716,0.00000000
-5.01533589,169034.74813732,-59843.98024961,0.00000000,-1.60004726,0.45679275,0.00000000
-5.01608601,168931.03197879,-59814.35032297,0.00000000,-1.60053532,0.45755882,0.00000000
-5.01683614,168827.28416803,-59784.67073051,0.00000000,-1.60102401,0.45832539,0.00000000
-5.01758626,168723.50466400,-59754.94144040,0.00000000,-1.60151334,0.45909244,0.00000000
-5.01833639,168619.69342553,-59725.16242078,0.00000000,-1.60200331,0.45985999,0.00000000
-5.01908651,168515.85041136,-59695.33363970,0.00000000,-1.60249391,0.46062804,0.00000000
-5.01983664,168411.97558008,-59665.45506518,0.00000000,-1.60298516,0.46139657,0.00000000
-5.02058676,168308.06889020,-59635.52666519,0.00000000,-1.60347704,0.46216560,0.00000000
-5.02133689,168204.13030010,-59605.54840764,0.00000000,-1.60396957,0.46293513,0.00000000
-5.02208701,168100.15976806,-59575.52026038,0.00000000,-1.60446274,0.46370515,0.00000000
-5.02283714,167996.15725222,-59545.44219122,0.00000000,-1.60495656,0.46447567,0.00000000
-5.02358726,167892.12271063,-59515.31416790,0.00000000,-1.60545102,0.46524669,0.00000000
-5.02433739,167788.05610123,-59485.13615813,0.00000000,-1.60594614,0.46601821,0.00000000
-5.02508751,167683.95738181,-59454.90812953,0.00000000,-1.60644191,0.46679022,0.00000000
-5.02583764,167579.82651007,-59424.63004971,0.00000000,-1.60693833,0.46756274,0.00000000
-5.02658776,167475.66344359,-59394.30188618,0.00000000,-1.60743541,0.46833576,0.00000000
-5.02733789,167371.46813984,-59363.92360643,0.00000000,-1.60793314,0.46910928,0.00000000
-5.02808801,167267.24055616,-59333.49517787,0.00000000,-1.60843154,0.46988330,0.00000000
-5.02883814,167162.98064978,-59303.01656789,0.00000000,-1.60893059,0.47065783,0.00000000
-5.02958826,167058.68837780,-59272.48774379,0.00000000,-1.60943031,0.47143286,0.00000000
-5.03033839,166954.36369723,-59241.90867282,0.00000000,-1.60993069,0.47220840,0.00000000
-5.03108851,166850.00656492,-59211.27932220,0.00000000,-1.61043174,0.47298445,0.00000000
-5.03183864,166745.61693765,-59180.59965906,0.00000000,-1.61093345,0.47376100,0.00000000
-5.03258876,166641.19477203,-59149.86965050,0.00000000,-1.61143584,0.47453806,0.00000000
-5.03333889,166536.74002459,-59119.08926356,0.00000000,-1.61193890,0.47531563,0.00000000
-5.03408901,166432.25265172,-59088.25846521,0.00000000,-1.61244263,0.47609371,0.00000000
-5.03483914,166327.73260970,-59057.37722239,0.00000000,-1.61294704,0.47687230,0.00000000
-5.03558926,166223.17985468,-59026.44550195,0.00000000,-1.61345212,0.47765140,0.00000000
-5.03633939,166118.59434268,-58995.46327071,0.00000000,-1.61395789,0.47843101,0.00000000
-5.03708951,166013.97602963,-58964.43049542,0.00000000,-1.61446433,0.47921114,0.00000000
-5.03783964,165909.32487130,-58933.34714278,0.00000000,-1.61497146,0.47999178,0.00000000
-5.03858976,165804.64082336,-58902.21317944,0.00000000,-1.61547927,0.48077294,0.00000000
-5.03933989,165699.92384136,-58871.02857198,0.00000000,-1.61598778,0.48155461,0.00000000
-5.04009002,165595.17388070,-58839.79328693,0.00000000,-1.61649696,0.48233680,0.00000000
-5.04084014,165490.39089669,-58808.50729075,0.00000000,-1.61700685,0.48311951,0.00000000
-5.04159027,165385.57484450,-58777.17054986,0.00000000,-1.61751742,0.48390274,0.00000000
-5.04234039,165280.72567916,-58745.78303062,0.00000000,-1.61802869,0.48468648,0.00000000
-5.04309052,165175.84335560,-58714.34469933,0.00000000,-1.61854065,0.48547075,0.00000000
-5.04384064,165070.92782861,-58682.85552221,0.00000000,-1.61905331,0.48625554,0.00000000
-5.04459077,164965.97905286,-58651.31546547,0.00000000,-1.61956668,0.48704085,0.00000000
-5.04534089,164860.99698289,-58619.72449522,0.00000000,-1.62008074,0.48782668,0.00000000
-5.04609102,164755.98157312,-58588.08257753,0.00000000,-1.62059551,0.48861304,0.00000000
-5.04684114,164650.93277782,-58556.38967840,0.00000000,-1.62111099,0.48939992,0.00000000
-5.04759127,164545.85055116,-58524.64576378,0.00000000,-1.62162717,0.49018733,0.00000000
-5.04834139,164440.73484717,-58492.85079957,0.00000000,-1.62214407,0.49097526,0.00000000
-5.04909152,164335.58561975,-58461.00475159,0.00000000,-1.62266167,0.49176372,0.00000000
-5.04984164,164230.40282267,-58429.10758563,0.00000000,-1.62317999,0.49255271,0.00000000
-5.05059177,164125.18640958,-58397.15926738,0.00000000,-1.62369903,0.49334223,0.00000000
-5.05134189,164019.93633398,-58365.15976251,0.00000000,-1.62421879,0.49413228,0.00000000
-5.05209202,163914.65254926,-58333.10903660,0.00000000,-1.62473926,0.49492287,0.00000000
-5.05284214,163809.33500867,-58301.00705520,0.00000000,-1.62526046,0.49571398,0.00000000
-5.05359227,163703.98366533,-58268.85378378,0.00000000,-1.62578238,0.49650563,0.00000000
-5.05434239,163598.59847222,-58236.64918775,0.00000000,-1.62630503,0.49729781,0.00000000
-5.05509252,163493.17938220,-58204.39323246,0.00000000,-1.62682841,0.49809053,0.00000000
-5.05584264,163387.72634799,-58172.08588322,0.00000000,-1.62735252,0.49888378,0.00000000
-5.05659277,163282.23932219,-58139.72710525,0.00000000,-1.62787736,0.49967757,0.00000000
-5.05734289,163176.71825723,-58107.31686372,0.00000000,-1.62840294,0.50047189,0.00000000
-5.05809302,163071.16310545,-58074.85512376,0.00000000,-1.62892925,0.50126676,0.00000000
-5.05884314,162965.57381903,-58042.34185040,0.00000000,-1.62945630,0.50206217,0.00000000
-5.05959327,162859.95035002,-58009.77700865,0.00000000,-1.62998409,0.50285811,0.00000000
-5.06034339,162754.29265033,-57977.16056342,0.00000000,-1.63051263,0.50365460,0.00000000
-5.06109352,162648.60067175,-57944.49247959,0.00000000,-1.63104191,0.50445163,0.00000000
-5.06184364,162542.87436591,-57911.77272196,0.00000000,-1.63157193,0.50524921,0.00000000
-5.06259377,162437.11368432,-57879.00125527,0.00000000,-1.63210271,0.50604732,0.00000000
-5.06334389,162331.31857834,-57846.17804421,0.00000000,-1.63263424,0.50684599,0.00000000
-5.06409402,162225.48899921,-57813.30305339,0.00000000,-1.63316652,0.50764520,0.00000000
-5.06484414,162119.62489801,-57780.37624738,0.00000000,-1.63369956,0.50844496,0.00000000
-5.06559427,162013.72622570,-57747.39759066,0.00000000,-1.63423335,0.50924526,0.00000000
-5.06634439,161907.79293308,-57714.36704767,0.00000000,-1.63476791,0.51004612,0.00000000
-5.06709452,161801.82497083,-57681.28458278,0.00000000,-1.63530322,0.51084752,0.00000000
-5.06784464,161695.82228947,-57648.15016029,0.00000000,-1.63583930,0.51164948,0.00000000
-5.06859477,161589.78483940,-57614.96374445,0.00000000,-1.63637615,0.51245199,0.00000000
-5.06934489,161483.71257087,-57581.72529943,0.00000000,-1.63691377,0.51325505,0.00000000
-5.07009502,161377.60543397,-57548.43478936,0.00000000,-1.63745216,0.51405867,0.00000000
-5.07084514,161271.46337868,-57515.09217827,0.00000000,-1.63799132,0.51486284,0.00000000
-5.07159527,161165.28635481,-57481.69743017,0.00000000,-1.63853126,0.51566757,0.00000000
-5.07234539,161059.07431204,-57448.25050898,0.00000000,-1.63907197,0.51647285,0.00000000
-5.07309552,160952.82719989,-57414.75137855,0.00000000,-1.63961346,0.51727869,0.00000000
-5.07384564,160846.54496777,-57381.20000268,0.00000000,-1.64015574,0.51808510,0.00000000
-5.07459577,160740.22756490,-57347.59634511,0.00000000,-1.64069880,0.51889206,0.00000000
-5.07534589,160633.87494039,-57313.94036949,0.00000000,-1.64124265,0.51969958,0.00000000
-5.07609602,160527.48704319,-57280.23203943,0.00000000,-1.64178728,0.52050767,0.00000000
-5.07684614,160421.06382209,-57246.47131847,0.00000000,-1.64233271,0.52131632,0.00000000
-5.07759627,160314.60522576,-57212.65817008,0.00000000,-1.64287893,0.52212553,0.00000000
-5.07834639,160208.11120271,-57178.79255765,0.00000000,-1.64342594,0.52293531,0.00000000
-5.07909652,160101.58170128,-57144.87444454,0.00000000,-1.64397376,0.52374565,0.00000000
-5.07984664,159995.01666970,-57110.90379401,0.00000000,-1.64452237,0.52455656,0.00000000
-5.08059677,159888.41605603,-57076.88056928,0.00000000,-1.64507179,0.52536804,0.00000000
-5.08134689,159781.77980817,-57042.80473348,0.00000000,-1.64562201,0.52618009,0.00000000
-5.08209702,159675.10787389,-57008.67624969,0.00000000,-1.64617304,0.52699271,0.00000000
-5.08284714,159568.40020080,-56974.49508092,0.00000000,-1.64672488,0.52780590,0.00000000
-5.08359727,159461.65673635,-56940.26119010,0.00000000,-1.64727753,0.52861966,0.00000000
-5.08434739,159354.87742785,-56905.97454013,0.00000000,-1.64783099,0.52943400,0.00000000
-5.08509752,159248.06222247,-56871.63509379,0.00000000,-1.64838527,0.53024891,0.00000000
-5.08584764,159141.21106718,-56837.24281384,0.00000000,-1.64894037,0.53106439,0.00000000
-5.08659777,159034.32390885,-56802.79766294,0.00000000,-1.64949629,0.53188045,0.00000000
-5.08734789,158927.40069416,-56768.29960370,0.00000000,-1.65005303,0.53269709,0.00000000
-5.08809802,158820.44136966,-56733.74859866,0.00000000,-1.65061061,0.53351431,0.00000000
-5.08884814,158713.44588172,-56699.14461029,0.00000000,-1.65116900,0.53433211,0.00000000
-5.08959827,158606.41417656,-56664.48760098,0.00000000,-1.65172823,0.53515049,0.00000000
-5.09034839,158499.34620026,-56629.77753308,0.00000000,-1.65228830,0.53596945,0.00000000
-5.09109852,158392.24189874,-56595.01436884,0.00000000,-1.65284920,0.53678899,0.00000000
-5.09184864,158285.10121773,-56560.19807046,0.00000000,-1.65341093,0.53760912,0.00000000
-5.09259877,158177.92410284,-56525.32860006,0.00000000,-1.65397351,0.53842983,0.00000000
-5.09334889,158070.71049951,-56490.40591971,0.00000000,-1.65453693,0.53925113,0.00000000
-5.09409902,157963.46035301,-56455.42999138,0.00000000,-1.65510120,0.54007301,0.00000000
-5.09484914,157856.17360846,-56420.40077700,0.00000000,-1.65566632,0.54089548,0.00000000
-5.09559927,157748.85021082,-56385.31823842,0.00000000,-1.65623228,0.54171855,0.00000000
-5.09634939,157641.49010487,-56350.18233741,0.00000000,-1.65679910,0.54254220,0.00000000
-5.09709952,157534.09323526,-56314.99303568,0.00000000,-1.65736677,0.54336644,0.00000000
-5.09784964,157426.65954646,-56279.75029487,0.00000000,-1.65793531,0.54419128,0.00000000
-5.09859977,157319.18898276,-56244.45407654,0.00000000,-1.65850470,0.54501671,0.00000000
-5.09934989,157211.68148833,-56209.10434220,0.00000000,-1.65907495,0.54584273,0.00000000
-5.10010002,157104.13700713,-56173.70105326,0.00000000,-1.65964607,0.54666935,0.00000000
-5.10085014,156996.55548299,-56138.24417108,0.00000000,-1.66021806,0.54749657,0.00000000
-5.10160027,156888.93685954,-56102.73365694,0.00000000,-1.66079092,0.54832438,0.00000000
-5.10235039,156781.28108028,-56067.16947206,0.00000000,-1.66136466,0.54915280,0.00000000
